datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,moonphase,conditions,AQI
10-06-2019,38.9,26,32.6,46.2,26,36.7,22.2,55.6,8.7,100,4.17,42.1,18.8,239.6,1004.9,42.5,5.7,245,21.1,8,0.25,"Rain, Partially cloudy",67
11-06-2019,38.9,28,33.1,44.4,30.1,37.1,21.8,52.9,0,0,0,44.6,18.2,222.2,1004.5,39.6,6.1,299.1,25.9,9,0.28,Partially cloudy,48
12-06-2019,37.9,27.7,32.2,45.4,29.4,36,21.7,54.6,0,0,0,50.4,27,236.4,1005.2,39.4,5.7,264.5,22.8,10,0.32,Partially cloudy,44
13-06-2019,35.9,26,30.7,41.7,26,34.2,22.3,61.9,0,0,0,46.8,25,250.7,1006.5,46.7,5.8,228.6,19.8,9,0.35,Partially cloudy,36
14-06-2019,35.9,25,30.9,40.5,25,33.5,21.3,58.4,0,0,0,46.4,27.2,258.8,1006.6,45.2,5.9,258.7,22.2,10,0.39,Partially cloudy,36
15-06-2019,37.9,26.8,32.4,41.2,28.2,34.8,20.2,50.5,0,0,0,46.8,27.5,260.4,1006.7,35.9,5.8,270.2,23.3,9,0.43,Partially cloudy,58
16-06-2019,37,27,32.4,40.6,28.8,34.9,20.3,50.6,0,0,0,45.4,29.5,266.3,1007.5,40,6.1,248.3,21.5,9,0.46,Partially cloudy,50
17-06-2019,36.9,27,32.2,40.6,28.8,34.5,19.9,49.3,0,0,0,48.6,29.5,275.1,1008.1,57.4,6.2,181,15.5,7,0.5,Partially cloudy,60
18-06-2019,37,27,32.6,41.3,28.5,34.5,19.3,46.7,0,0,0,43.9,29.5,268.1,1006.8,50.9,6.3,237,20.3,9,0.53,Partially cloudy,58
19-06-2019,37.9,26,32.6,42.7,26,35.4,20.4,49.8,0,0,0,46.8,29.3,259.8,1005.2,49.2,5.9,273.7,23.6,9,0.56,Partially cloudy,57
20-06-2019,36.1,26,31.3,41.6,26,34.8,22.1,59.8,0.8,100,4.17,45.4,25.9,268.6,1005.4,54.4,5.9,225.6,19.3,8,0.59,"Rain, Partially cloudy",51
21-06-2019,35.8,23.3,28.6,42,23.3,31.3,23.6,76.7,7,100,8.33,37.4,22.3,254,1005.9,65.9,5.1,183.2,15.8,8,0.63,"Rain, Partially cloudy",67
22-06-2019,31,24,27.4,37.4,24,30.2,23.7,80.8,8.2,100,20.83,37.8,20.3,271,1005.3,68,5,135.8,11.8,6,0.66,"Rain, Partially cloudy",50
23-06-2019,31.1,25,27.3,37.6,25,30.1,24.3,84.3,0.3,100,4.17,31.3,14.6,249,1004.9,71.3,5,150.8,13,8,0.69,"Rain, Partially cloudy",52
24-06-2019,34.7,24.5,29,41.7,24.5,33,24.2,76.6,0,0,0,18.4,9.8,225,1005.7,64.7,5.5,202.6,17.5,8,0.72,Partially cloudy,55
25-06-2019,33.7,23,28,41.6,23,31.6,23.9,79.5,36,100,4.17,25.6,13,262.2,1007.4,56.7,5.2,197.6,17.1,9,0.75,"Rain, Partially cloudy",51
26-06-2019,33.9,25,29.9,40.3,25,33.6,23.2,68.6,0.5,100,8.33,35.3,14.8,250.6,1006.8,54.3,6,254.7,22,8,0.79,"Rain, Partially cloudy",54
27-06-2019,35.2,25,29.7,41.6,25,33.5,23,68.2,0.3,100,4.17,44.6,20.9,255,1005.8,54.5,5.7,259.8,22.5,10,0.82,"Rain, Partially cloudy",33
28-06-2019,32,24.9,28.3,37.9,24.9,31.1,22.8,72.6,0.8,100,8.33,52.2,25.9,260,1005.9,63.3,6,181.1,15.7,9,0.85,"Rain, Partially cloudy",29
29-06-2019,31,23.3,26.7,35.5,23.3,28.2,22.5,78.3,2,100,4.17,47.2,31.1,262.5,1005.5,70.6,5.8,166.3,14.4,8,0.89,"Rain, Partially cloudy",30
30-06-2019,28.2,23,25.5,31,23,26.3,22,81.2,1.6,100,16.67,42.8,32,273.2,1005.4,71.5,5.5,100.9,8.7,4,0.92,"Rain, Partially cloudy",36
01-07-2019,28.9,23,25.7,33.2,23,27.1,22.8,84.2,0.3,100,4.17,44.6,25.6,268.6,1004.7,71.8,5.4,101.2,8.8,4,0.95,"Rain, Partially cloudy",42
02-07-2019,28.9,23,26.1,33.3,23,27.9,23.1,83.7,1.9,100,29.17,45.7,27.7,271,1004.8,73.8,5.8,112,9.7,5,0.98,"Rain, Partially cloudy",31
03-07-2019,32.7,24,27.3,37.7,24,29.2,22.7,76.9,0.4,100,4.17,50.4,33.5,258.5,1005.2,70.8,5.1,154.7,13.5,6,0,"Rain, Partially cloudy",41
04-07-2019,32.8,24,27.6,39,24,29.9,23.1,77.5,0.1,100,4.17,56.9,28.8,252.6,1005,67.3,5.2,137,11.6,7,0.05,"Rain, Partially cloudy",43
05-07-2019,29.9,24,26.6,35.8,24,28.4,23.3,82.7,2,100,4.17,64.1,25,251,1003.8,72.4,5.1,111.4,9.6,4,0.09,"Rain, Partially cloudy",36
06-07-2019,30.8,24,27.3,35,24,29.5,22.8,77.1,0.1,100,4.17,68.8,28.4,254.3,1004.2,70.6,5.3,108.4,9.3,4,0.12,"Rain, Partially cloudy",32
07-07-2019,32.9,24,28.2,37.9,24,31,23,74.1,0.3,100,4.17,58.7,28.4,247.9,1005.1,61.8,5.7,152.4,13.1,6,0.16,"Rain, Partially cloudy",42
08-07-2019,34,24,28.2,40.6,24,30.6,23.1,75.5,0.2,100,4.17,55.8,27.5,258.2,1006.4,63.1,5.4,142.5,12.2,6,0.19,"Rain, Partially cloudy",34
09-07-2019,33.7,25,28.4,40.2,25,31.2,23.4,75.3,0.7,100,4.17,57.6,27.4,244.7,1006.1,63.7,5.5,152.2,13.2,8,0.25,"Rain, Partially cloudy",39
10-07-2019,33.9,24.3,28.3,39.9,24.3,30.6,23,74.4,0.9,100,4.17,56.9,28.1,252.9,1005.7,65.8,5.5,204.3,17.6,8,0.26,"Rain, Partially cloudy",29
11-07-2019,33.9,23.1,27.1,39.2,23.1,28.9,23.1,80.3,17,100,8.33,55.1,27.7,262.7,1008.1,67.5,5.3,227.3,19.7,9,0.3,"Rain, Partially cloudy",38
12-07-2019,32,24,27.1,37.7,24,29.5,22.8,78.3,0.3,100,4.17,45,22.3,260.8,1009.7,61.5,5.3,180.3,15.7,6,0.34,"Rain, Partially cloudy",37
13-07-2019,34,24,27.5,40.4,24,30.1,23.5,79.8,4,100,4.17,43.2,22.8,257.3,1010,67.1,5.4,214,18.3,9,0.37,"Rain, Partially cloudy",42
14-07-2019,34.1,25,28.7,41.1,25,31.9,23.2,72.8,0,0,0,44.6,21.9,268.2,1008.4,62.2,5.8,195.1,16.8,9,0.41,Partially cloudy,34
15-07-2019,32,25,27.1,37.8,25,29,23.5,81.1,10,100,4.17,46.1,18.8,269.5,1007.4,60,5.3,202.8,17.4,9,0.44,"Rain, Partially cloudy",41
16-07-2019,33,24,27.7,39.3,24,30.5,23.1,76.6,1,100,4.17,37.4,22.3,278.6,1007.8,60.1,5.5,189.6,16.4,9,0.48,"Rain, Partially cloudy",61
17-07-2019,33.7,23,28.1,39.9,23,30.9,22.9,74.8,0,0,0,42.5,25.4,278.5,1007,52.3,5.3,256.6,22.1,9,0.5,Partially cloudy,63
18-07-2019,34.3,24,29.3,40.3,24,32.7,22.9,69.6,0.1,100,4.17,40,18.4,297.1,1004.9,57.2,5.6,233.4,20.1,8,0.54,"Rain, Partially cloudy",70
19-07-2019,32.9,23.4,27.7,40.2,23.4,30.5,23.5,78.4,11.3,100,8.33,26.6,16.6,280.7,1004.5,66.3,5.5,138,11.7,7,0.58,"Rain, Partially cloudy",81
20-07-2019,29.9,22.9,26.1,36,22.9,28.4,23.4,85.4,14.1,100,8.33,29.5,16,269.9,1004.5,69.9,4.9,164.8,14.1,6,0.61,"Rain, Partially cloudy",53
21-07-2019,31.6,24,27.6,38.5,24,30.8,23.9,80.8,0.7,100,4.17,31.3,13.1,212.3,1005.1,59.8,5.4,220.2,19,8,0.64,"Rain, Partially cloudy",39
22-07-2019,33.9,24,28.5,43.1,24,32.3,24.2,78.9,2.8,100,16.67,34.2,13.1,201.2,1005.1,57.7,5.8,249.4,21.7,9,0.68,"Rain, Partially cloudy",34
23-07-2019,31.9,24,27.6,38.6,24,30.3,23.4,78.3,1.1,100,4.17,31.7,18.4,231,1005.5,57.6,5.4,214.5,18.6,9,0.71,"Rain, Partially cloudy",38
24-07-2019,31.8,24,27.8,36.4,24,30.3,23.1,76.6,0.1,100,4.17,42.8,22.3,247.4,1006.3,52.3,5.6,167.3,14.7,7,0.74,"Rain, Partially cloudy",36
25-07-2019,32.8,24,27.3,39,24,29.4,23.5,80.8,5,100,8.33,48.2,23.9,268.4,1007.2,61.7,5.5,147.5,12.9,5,0.75,"Rain, Partially cloudy",38
26-07-2019,28.9,23,25.5,33.3,23,26.4,22.9,85.7,3,100,8.33,50.8,27.2,257.8,1007.1,73.7,5.1,114.5,9.9,4,0.81,"Rain, Partially cloudy",41
27-07-2019,28.7,22,25.4,33.1,22,26.8,22.6,84.7,2.7,100,20.83,60.1,28.4,264.4,1006.1,71.5,4.6,96.8,8.5,3,0.84,"Rain, Partially cloudy",29
28-07-2019,26,23,24.5,26,23,24.5,23.1,92,4,100,4.17,61.9,24.1,262.7,1006.3,67.9,4.8,67.6,5.7,3,0.87,"Rain, Partially cloudy",39
29-07-2019,25.9,23,24.1,25.9,23,24.1,22.8,92.4,6,100,12.5,49.3,22.3,255.8,1006.1,73.3,4.7,61.3,5.4,2,0.91,"Rain, Partially cloudy",27
30-07-2019,26.7,22,24.3,29.3,22,24.4,22.9,92,4.2,100,8.33,62.3,25.6,255.1,1007.5,75.1,4.8,107.8,9.4,4,0.94,"Rain, Partially cloudy",22
31-07-2019,28.9,23,25.3,33.4,23,26.6,23,87.8,0.7,100,4.17,66.6,23.2,260.6,1008.2,71.3,5,144,12.3,7,0.97,"Rain, Partially cloudy",25
01-08-2019,28.9,23,24.8,33.4,23,25.5,22.7,88.2,5,100,8.33,60.5,27.2,263,1007.1,70.1,4.8,107.4,9.3,5,0,"Rain, Partially cloudy",30
02-08-2019,23.9,22,23,23.9,22,23,22.3,96.1,47,100,29.17,65.2,26.8,256.4,1006.6,86.3,4.5,35.7,3.1,1,0.04,"Rain, Partially cloudy",25
03-08-2019,25,22,23.6,25,22,23.6,22.8,95.2,14,100,20.83,65.5,27.2,249.2,1006.9,81.2,4.8,76.8,6.5,3,0.07,"Rain, Partially cloudy",20
04-08-2019,28,22,24.5,32,22,25.1,22.8,90.8,4.8,100,8.33,61.2,25.6,253.2,1006,75.7,5,133.6,11.5,5,0.11,"Rain, Partially cloudy",27
05-08-2019,28.8,23,25,35.1,23,26.2,23.3,90.2,0.1,100,4.17,58,27.5,261.4,1004.4,70.7,4.8,134.1,11.7,6,0.14,"Rain, Partially cloudy",27
06-08-2019,28.8,23,25,34.1,23,26.1,23.4,90.7,6.9,100,8.33,55.8,27.9,260.2,1003.6,72.2,4.7,134.2,11.6,5,0.18,"Rain, Partially cloudy",38
07-08-2019,27.9,23,24.8,32.4,23,25.4,23.3,91.6,2,100,4.17,60.5,27,263.4,1002.5,77,4.6,83,7.2,3,0.25,"Rain, Partially cloudy",26
08-08-2019,28,24,25.9,32.7,24,27.5,23.7,87.8,3.1,100,8.33,73.4,28.8,256.5,1001.2,73.8,4.9,126.1,10.9,5,0.25,"Rain, Partially cloudy",40
09-08-2019,29.8,24,26.4,35.8,24,28.3,23.5,84.4,0.6,100,8.33,69.1,28.8,244.4,1003.9,68.1,5,126.1,10.9,4,0.28,"Rain, Partially cloudy",35
10-08-2019,30.9,24,26.9,37.5,24,29.3,23.3,81.2,0,0,0,54.7,25.6,250.7,1005.6,63.4,4.8,133.2,11.5,6,0.32,Partially cloudy,32
11-08-2019,30.9,23,27.1,37.5,23,29.6,23.3,80.7,0,0,0,55.8,25.7,266.5,1006.8,54.6,5.1,180.2,15.6,6,0.35,Partially cloudy,44
12-08-2019,30.7,22,26.1,35.9,22,27.5,23.5,86.3,0.1,100,4.17,48.2,21.9,286.7,1006.8,59.6,5.1,176.2,15.1,7,0.39,"Rain, Partially cloudy",58
13-08-2019,29.8,24,26.6,34.4,24,28.9,24.1,86,0,0,0,45,20.3,285.3,1006.6,67.9,5,160.2,13.8,6,0.42,Partially cloudy,70
14-08-2019,30.9,24,27.1,37.3,24,29.8,23.8,82.7,1,100,4.17,43.6,22.3,260.7,1007.5,68.6,5.1,183.7,15.8,6,0.46,"Rain, Partially cloudy",63
15-08-2019,31.1,23,27.3,37.6,23,30,23.4,79.9,0.3,100,8.33,42.1,18.8,263.4,1008.5,59.5,5.1,177.3,15.2,5,0.5,"Rain, Partially cloudy",54
16-08-2019,32,23,27.8,38.8,23,30.5,23.6,79,0,0,0,43.6,18.4,266.2,1008.3,51.6,5.7,206.7,17.8,7,0.53,Partially cloudy,48
17-08-2019,32,24,27.9,38.9,24,30.8,23.4,77.3,0,0,0,37.1,16.2,294.4,1008.1,57.3,5.3,231.3,20,9,0.56,Partially cloudy,68
18-08-2019,28.9,24,26.3,34.2,24,27.9,23.5,84.4,0.8,100,16.67,31,18,304.1,1009.3,63.1,4.8,114.3,9.9,4,0.59,"Rain, Partially cloudy",87
19-08-2019,32,24,26.9,38.5,24,29.6,24.2,85.7,3,100,4.17,27.4,15.1,282.1,1009.6,69.9,5.4,194.5,16.7,9,0.63,"Rain, Partially cloudy",74
20-08-2019,31,24,27.3,37.7,24,30,24,83.1,0,0,0,41,18.4,300.7,1008.9,67.2,5.6,157.8,13.7,7,0.66,Partially cloudy,73
21-08-2019,30.8,24,26.7,37.4,24,28.7,23.6,83.7,1.2,100,12.5,41.8,21.7,289.8,1008.2,68.6,5.1,147.7,12.8,5,0.69,"Rain, Partially cloudy",70
22-08-2019,31.9,23,26,38.8,23,27.5,23.5,86.6,4,100,4.17,41.8,22.1,288.2,1007.6,63.8,5.3,155.1,13.5,7,0.73,"Rain, Partially cloudy",59
23-08-2019,28.9,22,25.2,34.3,22,26.4,23.5,90.4,12,100,8.33,44.6,25.9,284.4,1008.1,72.8,4.9,163.6,14,6,0.75,"Rain, Partially cloudy",52
24-08-2019,31.8,22.9,26.7,37.2,22.9,29,23,81,0.1,100,4.17,45.4,20.1,283.6,1008,58.1,5.4,243,21,10,0.79,"Rain, Partially cloudy",47
25-08-2019,30.8,22,26.3,35.1,22,27.9,22.4,80,5,100,4.17,43.9,19.5,267.3,1007.2,51.2,5.5,240,20.7,9,0.83,"Rain, Partially cloudy",38
26-08-2019,30.9,22,26.4,35.2,22,27.9,21.9,77.3,0.1,100,4.17,46.1,21.2,258,1006.7,51.7,5.5,201.9,17.4,10,0.86,"Rain, Partially cloudy",46
27-08-2019,31,21,26.8,35.3,21,28.5,21.3,72.8,0,0,0,44.3,22.3,259,1006.8,46.8,5.8,229.4,19.8,10,0.89,Partially cloudy,57
28-08-2019,32.8,22,27.5,37.7,22,29.8,21.9,72.1,0,0,0,40,18,255.4,1007.7,43.9,5.7,271.6,23.4,10,0.93,Partially cloudy,58
29-08-2019,33.8,24,28.1,38.5,24,30.9,23.2,76,0.3,100,4.17,36,18.4,264.9,1007.5,60.5,5.3,212.6,18.4,9,0.96,"Rain, Partially cloudy",55
30-08-2019,31.5,23.7,26,38.4,23.7,27.8,23.7,87.8,13,100,12.5,38.2,18,273.1,1005.9,65.7,5.1,167.5,14.4,7,0,"Rain, Partially cloudy",45
31-08-2019,29,22,25.4,34.4,22,26.7,23.5,89.7,2,100,4.17,40.3,20.3,263.2,1004.9,73.7,5.2,133,11.5,5,0.03,"Rain, Partially cloudy",30
01-09-2019,27,22,23.9,30.6,22,24.4,22.6,92.2,30,100,8.33,34.9,22.3,260.6,1006.3,75.3,4.5,82,7.1,3,0.06,"Rain, Partially cloudy",27
02-09-2019,27.9,22,24.2,31.8,22,24.8,22.7,91.5,13,100,12.5,37.1,17.3,271.3,1007.5,73,4.3,125.1,10.7,8,0.1,"Rain, Partially cloudy",26
03-09-2019,27,22.7,24.7,30.6,22.7,25.5,22.8,89.4,0.7,100,4.17,38.9,23.2,273.2,1006.7,75.3,4.8,124.4,10.7,4,0.13,"Rain, Partially cloudy",30
04-09-2019,28,22,25,32.6,22,26.3,23.3,90.6,2,100,4.17,40.3,24.3,264.2,1005.1,75.5,4.8,126.1,11,4,0.16,"Rain, Partially cloudy",25
05-09-2019,29.2,22,25.8,34.4,22,27.9,23.4,87.1,0.6,100,8.33,57.2,22.7,258.2,1004.5,68.1,5,133,11.6,5,0.2,"Rain, Partially cloudy",26
06-09-2019,28.9,23,25.4,34.3,23,26.7,23.4,89.1,6,100,8.33,59.4,22.9,265.5,1004.7,65.7,5,111.5,9.5,5,0.25,"Rain, Partially cloudy",28
07-09-2019,27.9,23,25.4,32.5,23,26.9,23.1,87.4,0.1,100,4.17,50.4,24.1,262.9,1005.5,70.8,4.9,117.2,10.2,5,0.27,"Rain, Partially cloudy",27
08-09-2019,29,23,25.9,34.4,23,27.5,23.4,86.4,0.5,100,16.67,58.3,23,257.9,1006.8,66.9,5.5,133.1,11.5,6,0.3,"Rain, Partially cloudy",25
09-09-2019,30.1,23,25.9,34.3,23,27,23.5,87.5,3,100,4.17,56.9,24.1,258.4,1006.8,66.5,5.2,101.7,8.9,6,0.33,"Rain, Partially cloudy",34
10-09-2019,30,23,26.3,36.1,23,28.4,23.4,84.6,0.1,100,4.17,51.1,21.7,254.9,1007.4,59.7,5,159.2,13.6,7,0.37,"Rain, Partially cloudy",32
11-09-2019,29.3,23,26.3,34.3,23,28.3,23.2,83.4,0.4,100,12.5,45.4,25.9,269.7,1008.9,59.6,5.2,178,15.4,7,0.4,"Rain, Partially cloudy",50
12-09-2019,28,24,25.7,31.9,24,26.5,23,85.6,0.1,100,4.17,47.2,25.9,265.8,1010.1,73.7,4.8,110.3,9.6,4,0.43,"Rain, Partially cloudy",53
13-09-2019,29.1,22,25.7,34.5,22,27.5,23,85.3,0.1,100,4.17,46.4,32.4,254.7,1010.6,69.8,5.1,152.3,13,5,0.47,"Rain, Partially cloudy",40
14-09-2019,31.9,22,26.4,38.8,22,28.7,23.2,83.3,0.1,100,4.17,41.4,16.7,268.8,1009.9,58.5,5.2,206,17.9,9,0.5,"Rain, Partially cloudy",42
15-09-2019,30,22,25.9,36.1,22,27.9,23.4,86.3,0.7,100,8.33,36.4,18.4,283.8,1009.8,64.4,5.1,158.8,13.6,7,0.54,"Rain, Partially cloudy",46
16-09-2019,29.9,22,26.5,35.9,22,29.1,23.9,85.6,0.1,100,4.17,37.8,17.6,296.4,1008.6,67.6,5.2,151.1,13.1,6,0.57,"Rain, Partially cloudy",61
17-09-2019,31.1,21.9,26.6,39,21.9,29.6,24,86.4,22,100,4.17,28.1,18,293.6,1007.5,64.6,5.3,190.7,16.6,8,0.61,"Rain, Partially cloudy",59
18-09-2019,30,21.3,25.4,37.4,21.3,27.3,23.4,89,10,100,4.17,17.3,11.5,90.5,1008.1,68.4,5,157.1,13.4,6,0.64,"Rain, Partially cloudy",55
19-09-2019,28.9,23,25.1,36.5,23,26.2,23.9,92.9,13,100,8.33,24.5,11.2,132.3,1009.1,72.3,4.4,138.3,12,8,0.67,"Rain, Partially cloudy",51
20-09-2019,30.1,23,25.1,35.8,23,26.1,23.7,91.8,8,100,8.33,30.2,12.2,257.3,1009.8,66.2,4.8,141.4,12.2,7,0.71,"Rain, Partially cloudy",38
21-09-2019,32.2,23,26.9,38.8,23,29.4,23.4,82.4,1.4,100,16.67,23.4,12.2,260.3,1009.1,50.6,5.2,210.1,18,10,0.74,"Rain, Partially cloudy",54
22-09-2019,32.2,24,26.2,37.9,24,27.4,23.3,85.5,0.2,100,4.17,20.2,18.4,162.1,1010.2,69,4.7,182.5,15.9,8,0.75,"Rain, Partially cloudy",53
23-09-2019,31.6,22,26.3,41.5,22,29.2,24.4,89.9,0.2,100,4.17,16.6,17.6,235.4,1010.5,56.9,5,147.8,12.7,7,0.81,"Rain, Partially cloudy",56
24-09-2019,29.8,22.3,24.7,37.1,22.3,25.9,23.1,91.1,74.8,100,16.67,20.2,13,55.2,1009.9,71.8,3.9,109.9,9.6,7,0.85,"Rain, Partially cloudy",52
25-09-2019,29.2,21,24.8,35.5,21,26.2,23.4,92,41,100,8.33,32.8,17.6,120,1010.8,71,3.9,145.2,12.6,7,0.88,"Rain, Partially cloudy",42
26-09-2019,28.9,23,25.3,34.3,23,26.5,23.7,91.1,1,100,20.83,38.2,18.4,136.2,1013.7,70.2,4.7,129.1,11.2,4,0.91,"Rain, Partially cloudy",40
27-09-2019,29,21,24.8,35.4,21,25.9,23.1,90.5,89,100,8.33,33.1,18.4,218,1016.3,65.1,5,183.5,16,10,0.95,"Rain, Partially cloudy",33
28-09-2019,30.2,22,26.2,38.3,22,28.6,23.7,86.5,0,0,0,27,11.2,197.7,1014.6,67.2,5.1,147.9,13,6,0,Partially cloudy,48
29-09-2019,30.1,22,25.5,37.3,22,27.4,23.5,89.1,0.2,100,4.17,27.4,11.6,184.7,1015.1,64.6,4.8,132.5,11.3,8,0.02,"Rain, Partially cloudy",58
30-09-2019,31.7,21,24.4,38.8,21,25.3,22,86.9,16,100,8.33,24.1,9.4,156.3,1014.5,65,4.2,142.6,12.2,9,0.05,"Rain, Partially cloudy",70
01-10-2019,31.9,22.9,26.3,40.2,22.9,28.4,23.3,84.8,0.1,100,4.17,24.5,14.4,234.6,1013.6,62.9,4.6,188.2,16.2,9,0.08,"Rain, Partially cloudy",76
02-10-2019,31.7,22,26.8,40.1,22,29.8,23.8,84.3,0.1,100,4.17,37.1,11.3,287.5,1013.8,56.3,5.1,213.9,18.4,9,0.12,"Rain, Partially cloudy",68
03-10-2019,31.6,22,26,38.2,22,27.9,23.3,85.9,6,100,4.17,20.9,20.6,325.9,1013.3,56.1,4.7,215.1,18.5,9,0.15,"Rain, Partially cloudy",80
04-10-2019,30.1,21,24.5,36.2,21,26.1,22.4,88.7,21,100,8.33,25.9,19.2,298.1,1013.4,60.5,4.7,170.8,14.7,8,0.18,"Rain, Partially cloudy",78
05-10-2019,29.3,21,24.9,35.6,21,26.4,22.9,89,0.2,100,4.17,40.7,12.6,16.5,1012.4,68.4,4.6,122.5,10.5,6,0.25,"Rain, Partially cloudy",72
06-10-2019,30.9,21,23.6,38.5,21,24.8,22.1,92,26,100,4.17,18,19.2,190.9,1013.2,67.5,4,131.7,11.4,8,0.25,"Rain, Partially cloudy",81
07-10-2019,30.4,20,25.3,37.2,20,27.5,22.9,87.2,1,100,8.33,16.6,11.2,72.8,1013.1,52.8,4.7,183.9,15.9,8,0.28,"Rain, Partially cloudy",92
08-10-2019,30.8,22,25.3,38.5,22,27.2,23.3,88.8,4,100,8.33,24.1,11.2,339.7,1012.5,64.4,4.1,166.5,14.3,8,0.31,"Rain, Partially cloudy",99
09-10-2019,30,21,24.8,37.3,21,26.2,22.9,89.5,12,100,4.17,18.7,13.9,122.4,1012.4,66.3,4,139,11.9,7,0.35,"Rain, Partially cloudy",95
10-10-2019,29.9,22,24.5,36.8,22,25.8,22.4,88.5,5,100,4.17,16.9,14.4,100.9,1012.8,67.2,4.6,151,12.9,9,0.38,"Rain, Partially cloudy",78
11-10-2019,30.9,21,24.5,38.6,21,25.9,22.2,87.7,29,100,4.17,16.6,16.4,309.5,1013.1,66.6,4.5,190.8,16.2,9,0.41,"Rain, Partially cloudy",62
12-10-2019,31.9,21,25.3,40.3,21,27.1,23.1,88.7,0.9,100,4.17,20.5,7.6,136.3,1013.3,59.8,4.9,193.1,16.6,9,0.45,"Rain, Partially cloudy",63
13-10-2019,30.8,21,25.2,38.8,21,26.9,23.1,88.8,0.2,100,4.17,20.9,13,101.2,1014,54.5,4.6,168.2,14.5,7,0.48,"Rain, Partially cloudy",68
14-10-2019,30.9,22.7,26.6,37.6,22.7,29.2,23.9,86,0.1,100,4.17,28.1,13.4,71.4,1014.4,50.8,4.7,167.7,14.7,8,0.5,"Rain, Partially cloudy",94
15-10-2019,30,23,26.4,35.1,23,28.5,23.7,85.8,0.4,100,12.5,25.2,52.4,100.7,1014.5,57.8,4.5,162.8,14.2,6,0.55,"Rain, Partially cloudy",100
16-10-2019,25.8,21.7,23.9,25.8,21.7,23.9,22.6,92.5,1.6,100,8.33,29.2,11.2,86.1,1014.8,69.2,3.3,74.2,6.5,4,0.58,"Rain, Partially cloudy",97
17-10-2019,28.9,21,24.3,34.3,21,25.5,22.1,87.6,3,100,4.17,40.7,11.7,110.6,1014.5,63.1,3.8,161.9,14.1,7,0.62,"Rain, Partially cloudy",116
18-10-2019,28.9,22,25,34.3,22,26.3,23,89.2,0.4,100,12.5,34.6,11.5,133.8,1014.3,64,4.5,129.7,11.1,6,0.65,"Rain, Partially cloudy",48
19-10-2019,28,22,24.7,32.6,22,25.8,23,90.4,0.1,100,4.17,33.1,11.5,109.8,1015,68.9,4,148.1,12.8,6,0.69,"Rain, Partially cloudy",53
20-10-2019,27.7,22,24.3,32.1,22,24.7,22.9,92.5,2,100,4.17,27,13,118.8,1014.5,71.5,4.1,138.6,11.9,6,0.72,"Rain, Partially cloudy",57
21-10-2019,28.4,22,24.8,32.1,22,25.8,22.4,86.7,3,100,25,26.3,11.3,125.6,1013.3,66.1,4.5,153.2,13.1,7,0.75,"Rain, Partially cloudy",44
22-10-2019,29.2,21,24.3,33.4,21,25,22.3,89.4,0.2,100,4.17,40.7,19.6,99.6,1011.7,69.1,3.7,137.3,11.8,6,0.79,"Rain, Partially cloudy",76
23-10-2019,29.8,21,24.9,34.8,21,26.3,22.5,87.1,0.3,100,12.5,25.9,14.8,343.9,1009.9,64.1,4.1,140.7,12.2,7,0.83,"Rain, Partially cloudy",75
24-10-2019,28.4,21,24.1,33.3,21,24.7,22.5,91,6,100,8.33,29.5,11.5,275.5,1010.6,61.8,4.2,120.8,10.5,6,0.86,"Rain, Partially cloudy",76
25-10-2019,29.9,21,25.5,35.9,21,27.2,22.6,84.2,0.4,100,8.33,27,12.6,197.2,1010.9,61.4,5.1,170.6,14.7,8,0.9,"Rain, Partially cloudy",49
26-10-2019,30.7,21,26.1,36,21,27.8,22.8,82.9,0.8,100,12.5,40.7,14.6,196.5,1012.3,48,5.4,180.4,15.6,6,0.93,"Rain, Partially cloudy",44
27-10-2019,30.8,22,26.2,36.3,22,28.1,22.8,82.3,0.4,100,12.5,30.2,11.2,157.7,1013.6,60.8,4.8,206.9,18,7,0.97,"Rain, Partially cloudy",54
28-10-2019,30.8,21,25.9,37.3,21,28,23.3,85.9,0.3,100,4.17,32,11.5,135.9,1014.1,55.6,4.7,192.8,16.4,8,0,"Rain, Partially cloudy",106
29-10-2019,29.2,22,24.4,34.3,22,25.4,22.4,89.3,4.3,100,12.5,37.8,13.1,124.6,1015,50.8,4.5,174.3,15.1,8,0.04,"Rain, Partially cloudy",92
30-10-2019,28.4,21,24.3,32.6,21,25.3,22.4,89,0.5,100,4.17,36.4,11.3,128.9,1014.7,65.7,4.5,138.3,11.9,6,0.07,"Rain, Partially cloudy",93
31-10-2019,28,21,24.5,32.7,21,25.4,22.3,87.9,2.4,100,20.83,40.3,13,128.2,1013.9,68,4.9,130.1,11.1,5,0.1,"Rain, Partially cloudy",57
01-11-2019,29.9,22,25.7,37.1,22,27.6,23,85.6,0,0,0,33.5,14.8,123,1013.7,57.6,4.9,156.1,13.4,6,0.13,Partially cloudy,52
02-11-2019,30,19,25.7,35.1,19,27.5,22.3,82.6,0,0,0,25.9,11.3,121.6,1014.4,42.3,5,195.4,16.7,8,0.17,Partially cloudy,60
